Close,Date,Ticker
485.0799866,12/31/19,CHTR
436.3099976,3/31/20,CHTR
114.0478058,12/31/19,CVX
69.37591553,3/31/20,CVX
837.1099854,12/31/19,CMG
654.4000244,3/31/20,CMG
152.5512238,12/31/19,CB
110.2881165,3/31/20,CB
69.52961731,12/31/19,CHD
63.63336945,3/31/20,CHD
204.4481812,12/31/19,CI
177.1799927,3/31/20,CI
102.5374527,12/31/19,CINF
74.14192963,3/31/20,CINF
266.2804871,12/31/19,CTAS
171.4178162,3/31/20,CTAS
46.36655045,12/31/19,CSCO
38.2833252,3/31/20,CSCO
76.79124451,12/31/19,C
40.75469208,3/31/20,C
38.34122086,12/31/19,CFG
17.94279861,3/31/20,CFG
109.9976349,12/31/19,CTXS
140.845871,3/31/20,CTXS
150.1722565,12/31/19,CLX
170.580307,3/31/20,CLX
198.0317078,12/31/19,CME
171.2673492,3/31/20,CME
61.20104599,12/31/19,CMS
57.5635643,3/31/20,CMS
53.93819427,12/31/19,KO
43.49949265,3/31/20,KO
61.19020844,12/31/19,CTSH
45.99362183,3/31/20,CTSH
67.24139404,12/31/19,CL
65.21233368,3/31/20,CL
43.98392487,12/31/19,CMCSA
34.00534058,3/31/20,CMCSA
68.00842285,12/31/19,CMA
28.31631088,3/31/20,CMA
33.35822678,12/31/19,CAG
28.76898766,3/31/20,CAG
86.28879547,12/31/19,CXO
42.34661102,3/31/20,CXO
62.51923752,12/31/19,COP
29.82041168,3/31/20,COP
87.06537628,12/31/19,ED
75.6785965,3/31/20,ED
186.5660095,12/31/19,STZ
141.4841003,3/31/20,STZ
321.230072,12/31/19,COO
275.6416626,3/31/20,COO
90.94000244,12/31/19,CPRT
68.51999664,3/31/20,CPRT
28.21881104,12/31/19,GLW
20.08618736,3/31/20,GLW
29.00678635,12/31/19,CTVA
23.17094231,3/31/20,CTVA
291.4449158,12/31/19,COST
283.3250122,3/31/20,COST
139.0091858,12/31/19,CCI
142.3195496,3/31/20,CCI
71.61023712,12/31/19,CSX
56.90273666,3/31/20,CSX
174.0182495,12/31/19,CMI
132.6191864,3/31/20,CMI
72.00161743,12/31/19,CVS
57.89049149,3/31/20,CVS
52.27092361,12/31/19,DHI
33.78878784,3/31/20,DHI
152.9701538,12/31/19,DHR
138.1425171,3/31/20,DHR
107.84758,12/31/19,DRI
54.29897308,3/31/20,DRI
75.02999878,12/31/19,DVA
76.05999756,3/31/20,DVA
170.819809,12/31/19,DE
136.9847107,3/31/20,DE
58.07864761,12/31/19,DAL
28.53000069,3/31/20,DAL
56.16490936,12/31/19,XRAY
38.64874268,3/31/20,XRAY
24.62209702,12/31/19,DVN
6.6222229,3/31/20,DVN
218.7400055,12/31/19,DXCM
269.269989,3/31/20,DXCM
89.63040924,12/31/19,FANG
25.44267273,3/31/20,FANG
116.9046402,12/31/19,DLR
136.6887512,3/31/20,DLR
82.19919586,12/31/19,DFS
34.7708931,3/31/20,DFS
32.74000168,12/31/19,DISCA
19.44000053,3/31/20,DISCA
30.48999977,12/31/19,DISCK
17.54000092,3/31/20,DISCK
35.47000122,12/31/19,DISH
19.98999977,3/31/20,DISH
154.754364,12/31/19,DG
150.1325989,3/31/20,DG
94.05000305,12/31/19,DLTR
73.47000122,3/31/20,DLTR
80.07540894,12/31/19,D
70.56210327,3/31/20,D
291.9158936,12/31/19,DPZ
322.7705078,3/31/20,DPZ
113.653801,12/31/19,DOV
83.14644623,3/31/20,DOV
52.09150696,12/31/19,DOW
28.29036903,3/31/20,DOW
126.0856094,12/31/19,DTE
93.23846436,3/31/20,DTE
87.39020538,12/31/19,DUK
78.24796295,3/31/20,DUK
33.78123474,12/31/19,DRE
31.74699974,3/31/20,DRE
63.06292343,12/31/19,DD
33.71002579,3/31/20,DD
36.86178207,12/31/19,DXC
13.05000019,3/31/20,DXC
76.61515045,12/31/19,EMN
45.7374382,3/31/20,EMN
91.71675873,12/31/19,ETN
75.88329315,3/31/20,ETN
35.70949554,12/31/19,EBAY
29.86295509,3/31/20,EBAY
191.5996094,12/31/19,ECL
155.1121826,3/31/20,ECL
72.77548981,12/31/19,EIX
53.49233627,3/31/20,EIX
77.76333618,12/31/19,EW
62.87333298,3/31/20,EW
107.5100021,12/31/19,EA
100.1699982,3/31/20,EA
73.99964142,12/31/19,EMR
46.54631424,3/31/20,EMR
115.7289352,12/31/19,ETR
91.4164505,3/31/20,ETR
81.26856232,12/31/19,EOG
34.96766281,3/31/20,EOG
138.7360687,12/31/19,EFX
118.5767441,3/31/20,EFX
574.9309692,12/31/19,EQIX
617.7348633,3/31/20,EQIX
78.40155792,12/31/19,EQR
60.3902359,3/31/20,EQR
292.4115295,12/31/19,ESS
216.0190582,3/31/20,ESS
205.5592957,12/31/19,EL
158.9865723,3/31/20,EL
44.29999924,12/31/19,ETSY
38.43999863,3/31/20,ETSY
62.84394836,12/31/19,EVRG
53.52787781,3/31/20,EVRG
83.38415527,12/31/19,ES
77.12804413,3/31/20,ES
271.0174866,12/31/19,RE
189.624939,3/31/20,RE
43.91743469,12/31/19,EXC
35.73118973,3/31/20,EXC
107.7397003,12/31/19,EXPE
56.27000046,3/31/20,EXPE
77.48377991,12/31/19,EXPD
66.26144409,3/31/20,EXPD
102.7933502,12/31/19,EXR
94.07662201,3/31/20,EXR
64.61932373,12/31/19,XOM
35.66667557,3/31/20,XOM
139.6499939,12/31/19,FFIV
106.6299973,3/31/20,FFIV
205.25,12/31/19,FB
166.8000031,3/31/20,FB
36.03760529,12/31/19,FAST
30.69208527,3/31/20,FAST
124.2840958,12/31/19,FRT
72.76526642,3/31/20,FRT
149.3079987,12/31/19,FDX
120.3367386,3/31/20,FDX
138.053894,12/31/19,FIS
121.0525436,3/31/20,FIS
29.44294167,12/31/19,FITB
14.4509182,3/31/20,FITB
46.50696182,12/31/19,FE
38.6345787,3/31/20,FE
116.6363983,12/31/19,FRC
81.84690094,3/31/20,FRC
115.6299973,12/31/19,FISV
94.98999786,3/31/20,FISV
287.7200012,12/31/19,FLT
186.5399933,3/31/20,FLT
51.19632721,12/31/19,FLIR
31.48608398,3/31/20,FLIR
48.65699005,12/31/19,FLS
23.56062126,3/31/20,FLS
98.38566589,12/31/19,FMC
80.98122406,3/31/20,FMC
9.144481659,12/31/19,F
4.829999924,3/31/20,F
106.7600021,12/31/19,FTNT
101.1699982,3/31/20,FTNT
63.72831726,12/31/19,FTV
46.08782959,3/31/20,FTV
64.67314148,12/31/19,FBHS
42.967659,3/31/20,FBHS
36.50063324,12/31/19,FOXA
23.43492126,3/31/20,FOXA
35.83767319,12/31/19,FOX
22.69070435,3/31/20,FOX
24.91168404,12/31/19,BEN
16.25668144,3/31/20,BEN
13.07151508,12/31/19,FCX
6.75,3/31/20,FCX
16.80303383,12/31/19,GPS
6.78094101,3/31/20,GPS
95.56487274,12/31/19,GRMN
74.00584412,3/31/20,GRMN
154.1000061,12/31/19,IT
99.56999969,3/31/20,IT
171.333374,12/31/19,GD
129.2722168,3/31/20,GD
11.11386871,12/31/19,GE
7.915031433,3/31/20,GE
51.76221085,12/31/19,GIS
51.47480392,3/31/20,GIS
36.15889359,12/31/19,GM
20.78000069,3/31/20,GM
103.526268,12/31/19,GPC
66.20233154,3/31/20,GPC
63.15074539,12/31/19,GILD
73.33203125,3/31/20,GILD
104.2631989,12/31/19,GL
71.41259766,3/31/20,GL
181.9524994,12/31/19,GPN
143.9130554,3/31/20,GPN
225.7462463,12/31/19,GS
152.7051239,3/31/20,GS
332.3937073,12/31/19,GWW
245.1416321,3/31/20,GWW
24.05661964,12/31/19,HAL
6.805417538,3/31/20,HAL
14.12566662,12/31/19,HBI
7.564984322,3/31/20,HBI
59.42069626,12/31/19,HIG
34.67443466,3/31/20,HIG
102.1436386,12/31/19,HAS
69.65573883,3/31/20,HAS
147.2271423,12/31/19,HCA
89.79888153,3/31/20,HCA
32.74671173,12/31/19,PEAK
22.88477707,3/31/20,PEAK
66.72000122,12/31/19,HSIC
50.52000046,3/31/20,HSIC
143.8473206,12/31/19,HSY
130.3035583,3/31/20,HSY
65.57885742,12/31/19,HES
32.93710327,3/31/20,HES
15.33242798,12/31/19,HPE
9.489221573,3/31/20,HPE
110.7400665,12/31/19,HLT
68.23999786,3/31/20,HLT
48.29325485,12/31/19,HFC
23.53521919,3/31/20,HFC
52.20999908,12/31/19,HOLX
35.09999847,3/31/20,HOLX
214.5098114,12/31/19,HD
184.6281128,3/31/20,HD
172.9651184,12/31/19,HON
131.4477844,3/31/20,HON
44.2265892,12/31/19,HRL
45.96736526,3/31/20,HRL
18.22109985,12/31/19,HST
11.03999996,3/31/20,HST
30.75031471,12/31/19,HWM
16.05999947,3/31/20,HWM
19.97750282,12/31/19,HPQ
17.03450203,3/31/20,HPQ
364.5682068,12/31/19,HUM
313.0062866,3/31/20,HUM
14.37325001,12/31/19,HBAN
7.966985703,3/31/20,HBAN
246.7921906,12/31/19,HII
180.0851593,3/31/20,HII
169.9371948,12/31/19,IEX
136.8483887,3/31/20,IEX
261.1300049,12/31/19,IDXX
242.2400055,3/31/20,IDXX
74.68387604,12/31/19,INFO
59.59498596,3/31/20,INFO
176.1199188,12/31/19,ITW
140.3911591,3/31/20,ITW
331.7399902,12/31/19,ILMN
273.1199951,3/31/20,ILMN
87.31999969,12/31/19,INCY
73.23000336,3/31/20,INCY
35.2352562,12/31/19,IR
24.373106,3/31/20,IR
58.3979187,12/31/19,INTC
53.06699371,3/31/20,INTC
91.64483643,12/31/19,ICE
80.24987793,3/31/20,ICE
127.3607025,12/31/19,IBM
106.5029297,3/31/20,IBM
43.67501831,12/31/19,IP
29.88352203,3/31/20,IP
22.18657494,12/31/19,IPG
15.73385525,3/31/20,IPG
126.4699707,12/31/19,IFF
100.8113937,3/31/20,IFF
259.9536743,12/31/19,INTU
228.7088165,3/31/20,INTU
591.1500244,12/31/19,ISRG
495.2099915,3/31/20,ISRG
16.91322517,12/31/19,IVZ
8.68378067,3/31/20,IVZ
144.9199982,12/31/19,IPGP
110.2799988,3/31/20,IPGP
154.5099945,12/31/19,IQV
107.8600006,3/31/20,IQV
29.79961395,12/31/19,IRM
22.7834568,3/31/20,IRM
144.5399475,12/31/19,JKHY
154.4654694,3/31/20,JKHY
89.04567719,12/31/19,J
78.73570251,3/31/20,J
115.697113,12/31/19,JBHT
91.59532166,3/31/20,JBHT
100.957016,12/31/19,SJM
108.4897995,3/31/20,SJM
142.0093536,12/31/19,JNJ
128.4735107,3/31/20,JNJ
39.80636597,12/31/19,JCI
26.58807564,3/31/20,JCI
134.5150909,12/31/19,JPM
87.43286896,3/31/20,JPM
23.99650574,12/31/19,JNPR
18.82085609,3/31/20,JNPR
152.0398254,12/31/19,KSU
126.5785751,3/31/20,KSU
67.36241913,12/31/19,K
58.98678207,3/31/20,K
19.41320038,12/31/19,KEY
10.06021881,3/31/20,KEY
102.6299973,12/31/19,KEYS
83.68000031,3/31/20,KEYS
134.5992432,12/31/19,KMB
126.0365601,3/31/20,KMB
19.9462986,12/31/19,KIM
9.313409805,3/31/20,KIM
19.74381065,12/31/19,KMI
13.13554192,3/31/20,KMI
175.0077057,12/31/19,KLAC
141.8860016,3/31/20,KLAC
30.82641792,12/31/19,KHC
24.14443398,3/31/20,KHC
28.38372612,12/31/19,KR
29.65547943,3/31/20,KR
17.89902496,12/31/19,LB
11.56000042,3/31/20,LB
194.3751221,12/31/19,LHX
177.7407074,3/31/20,LHX
169.1699982,12/31/19,LH
126.3899994,3/31/20,LH
288.3901672,12/31/19,LRCX
238.1287842,3/31/20,LRCX
84.87599182,12/31/19,LW
56.47517014,3/31/20,LW
67.6896286,12/31/19,LVS
42.47000122,3/31/20,LVS
49.1867981,12/31/19,LEG
26.12213707,3/31/20,LEG
96.7928009,12/31/19,LDOS
90.98327637,3/31/20,LDOS
55.24968338,12/31/19,LEN
37.90207672,3/31/20,LEN
128.8462982,12/31/19,LLY
136.6978607,3/31/20,LLY
55.94552612,12/31/19,LNC
25.12343407,3/31/20,LNC
210.11763,12/31/19,LIN
171.5428314,3/31/20,LIN
71.47000122,12/31/19,LYV
45.45999908,3/31/20,LYV
35.70000076,12/31/19,LKQ
20.51000023,3/31/20,LKQ
382.2859497,12/31/19,LMT
334.8643799,3/31/20,LMT
52.15872955,12/31/19,L
34.65190506,3/31/20,L
117.6754456,12/31/19,LOW
84.93397522,3/31/20,LOW
90.36120605,12/31/19,LYB
48.17993546,3/31/20,LYB
165.0363007,12/31/19,MTB
101.3283691,3/31/20,MTB
13.44219112,12/31/19,MRO
3.271989107,3/31/20,MRO
56.95789337,12/31/19,MPC
22.55364799,3/31/20,MPC
377.1594849,12/31/19,MKTX
331.4417114,3/31/20,MKTX
150.8252258,12/31/19,MAR
74.80999756,3/31/20,MAR
109.4923019,12/31/19,MMC
85.31529236,3/31/20,MMC
277.4322205,12/31/19,MLM
188.184082,3/31/20,MLM
47.44269562,12/31/19,MAS
34.27322769,3/31/20,MAS
296.9888306,12/31/19,MA
240.5852203,3/31/20,MA
167.8998566,12/31/19,MKC
139.6873779,3/31/20,MKC
60.08203125,12/31/19,MXIM
47.88241196,3/31/20,MXIM
193.945755,12/31/19,MCD
163.2994843,3/31/20,MCD
137.2000122,12/31/19,MCK
134.538208,3/31/20,MCK
111.3781891,12/31/19,MDT
89.08724976,3/31/20,MDT
88.84722137,12/31/19,MRK
75.78206635,3/31/20,MRK
48.61056137,12/31/19,MET
29.41525841,3/31/20,MET
793.2800293,12/31/19,MTD
690.5100098,3/31/20,MTD
33.01680374,12/31/19,MGM
11.79698277,3/31/20,MGM
103.2743835,12/31/19,MCHP
67.08825684,3/31/20,MCHP
53.77999878,12/31/19,MU
42.06000137,3/31/20,MU
156.0468903,12/31/19,MSFT
156.4830475,3/31/20,MSFT
127.5079117,12/31/19,MAA
100.381218,3/31/20,MAA
136.3800049,12/31/19,MHK
76.23999786,3/31/20,MHK
53.28701401,12/31/19,TAP
39.00999832,3/31/20,TAP
54.1398201,12/31/19,MDLZ
49.51986694,3/31/20,MDLZ
63.54999924,12/31/19,MNST
56.25999832,3/31/20,MNST
235.4645081,12/31/19,MCO
210.1998596,3/31/20,MCO
49.62760162,12/31/19,MS
33.22402954,3/31/20,MS
21.43357658,12/31/19,MOS
10.74838257,3/31/20,MOS
159.0809479,12/31/19,MSI
131.7445526,3/31/20,MSI
256.059967,12/31/19,MSCI
287.1752319,3/31/20,MSCI
20.10000038,12/31/19,MYL
14.90999985,3/31/20,MYL
105.7553253,12/31/19,NDAQ
94.20365143,3/31/20,NDAQ
24.93048668,12/31/19,NOV
9.829999924,3/31/20,NOV
59.7097702,12/31/19,NTAP
40.29950333,3/31/20,NTAP
323.5700073,12/31/19,NFLX
375.5,3/31/20,NFLX
18.3856411,12/31/19,NWL
12.88209724,3/31/20,NWL
42.97843552,12/31/19,NEM
44.91501617,3/31/20,NEM
13.9091053,12/31/19,NWSA
8.921345711,3/31/20,NWSA
14.27712822,12/31/19,NWS
8.930854797,3/31/20,NWS
59.59499359,12/31/19,NEE
59.52526093,3/31/20,NEE
20.00021172,12/31/19,NLSN
12.39712238,3/31/20,NLSN
100.555542,12/31/19,NKE
82.35167694,3/31/20,NKE
26.94860268,12/31/19,NI
24.34203339,3/31/20,NI
190.4462128,12/31/19,NSC
143.86203,3/31/20,NSC
103.4582367,12/31/19,NTRS
74.21102142,3/31/20,NTRS
339.8521729,12/31/19,NOC
300.0182495,3/31/20,NOC
14.39500523,12/31/19,NLOK
18.37701225,3/31/20,NLOK
58.40999985,12/31/19,NCLH
10.96000004,3/31/20,NCLH
38.37152481,12/31/19,NRG
26.5288372,3/31/20,NRG
54.56877136,12/31/19,NUE
35.35185242,3/31/20,NUE
234.981781,12/31/19,NVDA
263.4009705,3/31/20,NVDA
3808.409912,12/31/19,NVR
2569.110107,3/31/20,NVR
438.2600098,12/31/19,ORLY
301.0499878,3/31/20,ORLY
39.93585205,12/31/19,OXY
11.56202412,3/31/20,OXY
126.168045,12/31/19,ODFL
131.0455017,3/31/20,ODFL
78.36061096,12/31/19,OMC
53.62757111,3/31/20,OMC
67.86629486,12/31/19,OKE
19.80348396,3/31/20,OKE
52.06402206,12/31/19,ORCL
47.70581818,3/31/20,ORCL
77.84165955,12/31/19,PCAR
60.41389847,3/31/20,PCAR
109.2292633,12/31/19,PKG
85.48052979,3/31/20,PKG
202.1089935,12/31/19,PH
127.9258728,3/31/20,PH
82.27470398,12/31/19,PAYX
61.29170227,3/31/20,PAYX
264.7600098,12/31/19,PAYC
202.0099945,3/31/20,PAYC
108.1699982,12/31/19,PYPL
95.73999786,3/31/20,PYPL
45.03417969,12/31/19,PNR
29.33770752,3/31/20,PNR
15.94604301,12/31/19,PBCT
10.5457468,3/31/20,PBCT
133.7460327,12/31/19,PEP
118.3241348,3/31/20,PEP
96.82910156,12/31/19,PKI
75.12166595,3/31/20,PKI
51.03887939,12/31/19,PRGO
47.68866348,3/31/20,PRGO
35.71377182,12/31/19,PFE
30.05628204,3/31/20,PFE
80.99820709,12/31/19,PM
70.6966629,3/31/20,PM
105.7320786,12/31/19,PSX
51.42811584,3/31/20,PSX
86.60168457,12/31/19,PNW
73.56815338,3/31/20,PNW
148.3499908,12/31/19,PXD
69.30568695,3/31/20,PXD
153.2546234,12/31/19,PNC
92.58813477,3/31/20,PNC
210.5059814,12/31/19,POOL
195.530014,3/31/20,POOL
131.017868,12/31/19,PPG
82.40340424,3/31/20,PPG
34.41456985,12/31/19,PPL
23.98793411,3/31/20,PPL
52.91909409,12/31/19,PFG
30.51937103,3/31/20,PFG
121.8895493,12/31/19,PG
107.9864578,3/31/20,PG
69.88819122,12/31/19,PGR
73.57294464,3/31/20,PGR
87.36444092,12/31/19,PLD
79.42554474,3/31/20,PLD
88.11034393,12/31/19,PRU
49.57933044,3/31/20,PRU
57.44414139,12/31/19,PEG
44.08335876,3/31/20,PEG
206.8019562,12/31/19,PSA
194.8003082,3/31/20,PSA
38.43875885,12/31/19,PHM
22.18753242,3/31/20,PHM
105.0298309,12/31/19,PVH
37.63999939,3/31/20,PVH
116.2300034,12/31/19,QRVO
80.62999725,3/31/20,QRVO
40.5535202,12/31/19,PWR
31.60803986,3/31/20,PWR
86.39863586,12/31/19,QCOM
66.772789,3/31/20,QCOM
104.4339294,12/31/19,DGX
78.91983032,3/31/20,DGX
116.0776825,12/31/19,RL
66.83000183,3/31/20,RL
88.01215363,12/31/19,RJF
62.53644943,3/31/20,RJF
91.62528229,12/31/19,RTX
57.98707581,3/31/20,RTX
70.86322021,12/31/19,O
48.49542999,3/31/20,O
60.64765167,12/31/19,REG
37.28863907,3/31/20,REG
375.480011,12/31/19,REGN
488.2900085,3/31/20,REGN
16.54304314,12/31/19,RF
8.740613937,3/31/20,RF
88.30969238,12/31/19,RSG
74.34716034,3/31/20,RSG
153.6617126,12/31/19,RMD
146.3739777,3/31/20,RMD
61.64214706,12/31/19,RHI
37.06144714,3/31/20,RHI
198.7822876,12/31/19,ROK
148.7695618,3/31/20,ROK
32.83665466,12/31/19,ROL
35.89712524,3/31/20,ROL
352.2288208,12/31/19,ROP
310.4891357,3/31/20,ROP
116.0625763,12/31/19,ROST
86.97000122,3/31/20,ROST
132.1977692,12/31/19,RCL
32.16999817,3/31/20,RCL
270.7906799,12/31/19,SPGI
243.5834045,3/31/20,SPGI
162.6399994,12/31/19,CRM
143.9799957,3/31/20,CRM
239.4773865,12/31/19,SBAC
268.7130432,3/31/20,SBAC
39.08744431,12/31/19,SLB
13.31040382,3/31/20,SLB
57.02502823,12/31/19,STX
47.52765656,3/31/20,STX
39.28313446,12/31/19,SEE
24.49603271,3/31/20,SEE
147.2724152,12/31/19,SRE
110.9841232,3/31/20,SRE
282.3200073,12/31/19,NOW
286.5799866,3/31/20,NOW
578.4328613,12/31/19,SHW
456.6631165,3/31/20,SHW
141.1777039,12/31/19,SPG
52.79046249,3/31/20,SPG
119.1025467,12/31/19,SWKS
88.40713501,3/31/20,SWKS
87.35449219,12/31/19,SLG
41.23293686,3/31/20,SLG
164.5105438,12/31/19,SNA
106.3975143,3/31/20,SNA
61.04683685,12/31/19,SO
52.35177231,3/31/20,SO
53.77304459,12/31/19,LUV
35.61000061,3/31/20,LUV
163.3432312,12/31/19,SWK
99.02940369,3/31/20,SWK
86.14332581,12/31/19,SBUX
64.71173859,3/31/20,SBUX
76.96987152,12/31/19,STT
52.36141205,3/31/20,STT
151.0303497,12/31/19,STE
139.0000763,3/31/20,STE
207.9111786,12/31/19,SYK
165.4786682,3/31/20,SYK
251.0399933,12/31/19,SIVB
151.0800018,3/31/20,SIVB
34.73667526,12/31/19,SYF
15.62387276,3/31/20,SYF
139.1999969,12/31/19,SNPS
128.7899933,3/31/20,SNPS
82.87870789,12/31/19,SYY
44.44418716,3/31/20,SYY
78.41999817,12/31/19,TMUS
83.90000153,3/31/20,TMUS
118.8760452,12/31/19,TROW
96.21855164,3/31/20,TROW
122.4300003,12/31/19,TTWO
118.6100006,3/31/20,TTWO
26.59532356,12/31/19,TPR
12.94999981,3/31/20,TPR
125.6691666,12/31/19,TGT
91.64616394,3/31/20,TGT
93.89015961,12/31/19,TEL
62.0041275,3/31/20,TEL
20.99758911,12/31/19,FTI
6.739999771,3/31/20,FTI
346.5400085,12/31/19,TDY
297.269989,3/31/20,TDY
374.9907532,12/31/19,TFX
292.0270691,3/31/20,TFX
67.9015274,12/31/19,TER
54.02030563,3/31/20,TER
